time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
4.050, 0, Ego, -529.552, -212.475, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.436
4.050, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.100, 0, Ego, -530.771, -213.611, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.915
4.100, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.150, 0, Ego, -531.991, -214.747, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.677
4.150, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.200, 0, Ego, -533.210, -215.883, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.155
4.200, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.250, 0, Ego, -534.430, -217.019, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.634
4.250, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.300, 0, Ego, -535.649, -218.155, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.113
4.300, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.350, 0, Ego, -536.869, -219.291, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.875
4.350, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.400, 0, Ego, -538.088, -220.427, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.353
4.400, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.450, 0, Ego, -539.307, -221.563, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.832
4.450, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.500, 0, Ego, -540.527, -222.699, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.311
4.500, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.550, 0, Ego, -541.746, -223.835, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 6.072
4.550, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.600, 0, Ego, -542.966, -224.971, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.551
4.600, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.650, 0, Ego, -544.185, -226.107, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.030
4.650, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.700, 0, Ego, -545.405, -227.243, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.508
4.700, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.750, 0, Ego, -546.624, -228.379, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 6.270
4.750, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.800, 0, Ego, -547.844, -229.515, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.749
4.800, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.850, 0, Ego, -549.063, -230.651, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.228
4.850, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
