time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
5.300, 0, Ego, -484.636, -170.631, 0.000, 3.892, 0.000, 0.000, 13.889, 0.000, 2.974
5.300, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.350, 0, Ego, -485.144, -171.104, 0.000, 3.892, 0.000, 0.000, 13.889, 0.000, 4.958
5.350, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.400, 0, Ego, -485.652, -171.577, 0.000, 3.892, 0.000, 0.000, 13.889, 0.000, 0.659
5.400, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.450, 0, Ego, -486.160, -172.051, 0.000, 3.892, 0.000, 0.000, 13.889, 0.000, 2.643
5.450, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.500, 0, Ego, -486.668, -172.524, 0.000, 3.892, 0.000, 0.000, 13.889, 0.000, 4.627
5.500, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.550, 0, Ego, -487.173, -172.994, 0.000, 3.892, 0.000, 0.000, 13.791, 0.000, 0.314
5.550, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.600, 0, Ego, -487.674, -173.461, 0.000, 3.892, 0.000, 0.000, 13.693, 0.000, 2.270
5.600, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.650, 0, Ego, -488.171, -173.924, 0.000, 3.892, 0.000, 0.000, 13.595, 0.000, 4.213
5.650, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.700, 0, Ego, -488.665, -174.384, 0.000, 3.892, 0.000, 0.000, 13.497, 0.000, 6.141
5.700, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.750, 0, Ego, -489.155, -174.841, 0.000, 3.892, 0.000, 0.000, 13.399, 0.000, 1.772
5.750, 1, Obstacle, -512.073, -196.192, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
