time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
3.250, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.300, 0, Ego, -474.675, -161.352, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.123
3.300, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.350, 0, Ego, -475.895, -162.488, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.885
3.350, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.400, 0, Ego, -477.114, -163.624, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.364
3.400, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.450, 0, Ego, -478.334, -164.760, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.843
3.450, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.500, 0, Ego, -479.553, -165.896, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.321
3.500, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.550, 0, Ego, -480.773, -167.032, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.083
3.550, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.600, 0, Ego, -481.992, -168.168, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.562
3.600, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.650, 0, Ego, -483.212, -169.304, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.040
3.650, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.700, 0, Ego, -484.431, -170.440, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.519
3.700, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.750, 0, Ego, -485.650, -171.576, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.281
3.750, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.800, 0, Ego, -486.870, -172.712, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.760
3.800, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.850, 0, Ego, -488.089, -173.848, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.238
3.850, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.900, 0, Ego, -489.309, -174.984, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.717
3.900, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
3.950, 0, Ego, -490.528, -176.120, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.479
3.950, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.000, 0, Ego, -491.748, -177.257, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.957
4.000, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.050, 0, Ego, -492.967, -178.393, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.436
4.050, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.100, 0, Ego, -494.187, -179.529, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.915
4.100, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.150, 0, Ego, -495.406, -180.665, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.677
4.150, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.200, 0, Ego, -496.626, -181.801, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.155
4.200, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
