time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
1.550, 1, NPC, -476.914, -163.438, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.645
1.600, 0, Ego, -426.712, -116.670, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.331
1.600, 1, NPC, -477.931, -164.384, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.331
1.650, 0, Ego, -427.729, -117.617, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.299
1.650, 1, NPC, -478.947, -165.331, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.299
1.700, 0, Ego, -428.745, -118.563, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.985
1.700, 1, NPC, -479.963, -166.278, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.985
1.750, 0, Ego, -429.761, -119.510, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.670
1.750, 1, NPC, -480.980, -167.225, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.670
1.800, 0, Ego, -430.778, -120.457, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.638
1.800, 1, NPC, -481.996, -168.172, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.638
1.850, 0, Ego, -431.794, -121.404, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.324
1.850, 1, NPC, -483.012, -169.118, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.324
1.900, 0, Ego, -432.810, -122.351, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.009
1.900, 1, NPC, -484.029, -170.065, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.009
1.950, 0, Ego, -433.827, -123.297, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.978
1.950, 1, NPC, -485.045, -171.012, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.978
2.000, 0, Ego, -434.843, -124.244, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.663
2.000, 1, NPC, -486.061, -171.959, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.663
2.050, 0, Ego, -435.859, -125.191, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.632
2.050, 1, NPC, -487.077, -172.906, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.632
2.100, 0, Ego, -436.876, -126.138, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.317
2.100, 1, NPC, -488.094, -173.852, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.317
2.150, 0, Ego, -437.892, -127.084, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.003
2.150, 1, NPC, -489.110, -174.799, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.003
2.200, 0, Ego, -438.908, -128.031, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.971
2.200, 1, NPC, -490.126, -175.746, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.971
2.250, 0, Ego, -439.924, -128.978, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.657
2.250, 1, NPC, -491.143, -176.693, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.657
2.300, 0, Ego, -440.941, -129.925, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.342
2.300, 1, NPC, -492.159, -177.640, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.342
2.350, 0, Ego, -441.957, -130.872, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.310
2.350, 1, NPC, -493.175, -178.586, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.310
2.400, 0, Ego, -442.973, -131.818, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.996
2.400, 1, NPC, -494.192, -179.533, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.996
2.450, 0, Ego, -443.990, -132.765, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.964
2.450, 1, NPC, -495.208, -180.480, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.964
2.500, 0, Ego, -445.006, -133.712, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.650
2.500, 1, NPC, -496.224, -181.427, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.650
2.550, 0, Ego, -446.022, -134.659, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.335
2.550, 1, NPC, -497.241, -182.374, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.335
2.600, 0, Ego, -447.039, -135.606, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.304
2.600, 1, NPC, -498.257, -183.320, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.304
2.650, 0, Ego, -448.055, -136.552, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.989
2.650, 1, NPC, -499.273, -184.267, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.989
2.700, 0, Ego, -449.071, -137.499, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.675
2.700, 1, NPC, -500.290, -185.214, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.675
2.750, 0, Ego, -450.088, -138.446, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.643
2.750, 1, NPC, -501.306, -186.161, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.643
2.800, 0, Ego, -451.104, -139.393, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.329
2.800, 1, NPC, -502.322, -187.108, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.329
2.850, 0, Ego, -452.120, -140.340, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.014
2.850, 1, NPC, -503.339, -188.054, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.014
2.900, 0, Ego, -453.137, -141.286, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.982
2.900, 1, NPC, -504.355, -189.001, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.982
2.950, 0, Ego, -454.153, -142.233, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.668
2.950, 1, NPC, -505.371, -189.948, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.668
3.000, 0, Ego, -455.169, -143.180, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.636
3.000, 1, NPC, -506.387, -190.895, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.636
3.050, 0, Ego, -456.186, -144.127, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.322
3.050, 1, NPC, -507.404, -191.842, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.322
3.100, 0, Ego, -457.202, -145.074, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.007
3.100, 1, NPC, -508.420, -192.788, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.007
3.150, 0, Ego, -458.218, -146.020, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.976
3.150, 1, NPC, -509.436, -193.735, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.976
3.200, 0, Ego, -459.234, -146.967, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.661
3.200, 1, NPC, -510.453, -194.682, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.661
3.250, 0, Ego, -460.251, -147.914, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.347
3.250, 1, NPC, -511.469, -195.629, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.347
3.300, 0, Ego, -461.267, -148.861, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.315
3.300, 1, NPC, -512.485, -196.576, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.315
3.350, 0, Ego, -462.283, -149.808, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.001
3.350, 1, NPC, -513.502, -197.522, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.001
3.400, 0, Ego, -463.300, -150.754, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.969
3.400, 1, NPC, -514.518, -198.469, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.969
3.450, 0, Ego, -464.316, -151.701, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.654
3.450, 1, NPC, -515.534, -199.416, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.654
3.500, 0, Ego, -465.332, -152.648, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.340
3.500, 1, NPC, -516.551, -200.363, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.340
3.550, 0, Ego, -466.349, -153.595, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.308
3.550, 1, NPC, -517.567, -201.309, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.308
3.600, 0, Ego, -467.365, -154.542, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.994
3.600, 1, NPC, -518.583, -202.256, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.994
3.650, 0, Ego, -468.381, -155.488, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.679
3.650, 1, NPC, -519.600, -203.203, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.679
3.700, 0, Ego, -469.398, -156.435, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.648
3.700, 1, NPC, -520.616, -204.150, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.648
3.750, 0, Ego, -470.414, -157.382, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.333
3.750, 1, NPC, -521.632, -205.097, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.333
3.800, 0, Ego, -471.430, -158.329, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.019
3.800, 1, NPC, -522.648, -206.043, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.019
3.850, 0, Ego, -472.447, -159.276, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.987
3.850, 1, NPC, -523.665, -206.990, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.987
3.900, 0, Ego, -473.463, -160.222, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.672
3.900, 1, NPC, -524.681, -207.937, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.672
3.950, 0, Ego, -474.479, -161.169, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.641
3.950, 1, NPC, -525.697, -208.884, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.641
4.000, 0, Ego, -475.496, -162.116, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.326
4.000, 1, NPC, -526.714, -209.831, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.326
4.050, 0, Ego, -476.512, -163.063, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.012
4.050, 1, NPC, -527.730, -210.777, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.012
4.100, 0, Ego, -477.528, -164.010, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.980
4.100, 1, NPC, -528.746, -211.724, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.980
4.150, 0, Ego, -478.544, -164.956, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.666
4.150, 1, NPC, -529.763, -212.671, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.666
4.200, 0, Ego, -479.561, -165.903, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.351
4.200, 1, NPC, -530.779, -213.618, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.351
4.250, 0, Ego, -480.577, -166.850, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.320
4.250, 1, NPC, -531.795, -214.565, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.320
4.300, 0, Ego, -481.593, -167.797, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.005
4.300, 1, NPC, -532.812, -215.511, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.005
4.350, 0, Ego, -482.610, -168.744, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.974
4.350, 1, NPC, -533.828, -216.458, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.974
4.400, 0, Ego, -483.626, -169.690, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.659
4.400, 1, NPC, -534.844, -217.405, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.659
4.450, 0, Ego, -484.642, -170.637, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.344
4.450, 1, NPC, -535.861, -218.352, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.344
4.500, 0, Ego, -485.659, -171.584, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.313
4.500, 1, NPC, -536.877, -219.299, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.313
4.550, 0, Ego, -486.675, -172.531, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.998
4.550, 1, NPC, -537.893, -220.245, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.998
4.600, 0, Ego, -487.691, -173.478, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.684
4.600, 1, NPC, -538.910, -221.192, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.684
4.650, 0, Ego, -488.708, -174.424, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.652
4.650, 1, NPC, -539.926, -222.139, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.652
4.700, 0, Ego, -489.724, -175.371, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.338
4.700, 1, NPC, -540.942, -223.086, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.338
4.750, 0, Ego, -490.740, -176.318, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.023
4.750, 1, NPC, -541.958, -224.033, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.023
4.800, 0, Ego, -491.757, -177.265, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.992
4.800, 1, NPC, -542.975, -224.979, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.992
4.850, 0, Ego, -492.773, -178.211, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.677
4.850, 1, NPC, -543.991, -225.926, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.677
4.900, 0, Ego, -493.789, -179.158, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.646
4.900, 1, NPC, -545.007, -226.873, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.646
4.950, 0, Ego, -494.806, -180.105, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.331
4.950, 1, NPC, -546.024, -227.820, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.331
5.000, 0, Ego, -495.822, -181.052, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.016
5.000, 1, NPC, -547.040, -228.767, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.016
5.050, 0, Ego, -496.838, -181.999, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.985
5.050, 1, NPC, -548.056, -229.713, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.985
5.100, 0, Ego, -497.854, -182.945, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.670
5.100, 1, NPC, -549.069, -230.657, 0.000, 3.892, 0.000, 0.000, 27.680, 0.000, 2.656
5.150, 0, Ego, -498.871, -183.892, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.356
5.150, 1, NPC, -550.078, -231.597, 0.000, 3.892, 0.000, 0.000, 27.580, 0.000, 0.313
5.200, 0, Ego, -499.887, -184.839, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.324
5.200, 1, NPC, -551.083, -232.533, 0.000, 3.892, 0.000, 0.000, 27.480, 0.000, 4.239
5.250, 0, Ego, -500.903, -185.786, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.010
5.250, 1, NPC, -552.085, -233.466, 0.000, 3.892, 0.000, 0.000, 27.380, 0.000, 1.867
5.300, 0, Ego, -501.920, -186.733, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.978
5.300, 1, NPC, -553.083, -234.396, 0.000, 3.892, 0.000, 0.000, 27.280, 0.000, 5.764
5.350, 0, Ego, -502.936, -187.679, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.664
5.350, 1, NPC, -554.077, -235.323, 0.000, 3.892, 0.000, 0.000, 27.180, 0.000, 3.364
5.400, 0, Ego, -503.952, -188.626, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.349
5.400, 1, NPC, -555.068, -236.246, 0.000, 3.892, 0.000, 0.000, 27.080, 0.000, 0.949
5.450, 0, Ego, -504.969, -189.573, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.318
5.450, 1, NPC, -556.055, -237.165, 0.000, 3.892, 0.000, 0.000, 26.980, 0.000, 4.803
5.500, 0, Ego, -505.985, -190.520, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.003
5.500, 1, NPC, -557.039, -238.081, 0.000, 3.892, 0.000, 0.000, 26.880, 0.000, 2.360
5.550, 0, Ego, -507.001, -191.467, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.688
5.550, 1, NPC, -558.018, -238.994, 0.000, 3.892, 0.000, 0.000, 26.780, 0.000, 6.186
5.600, 0, Ego, -508.018, -192.413, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.657
5.600, 1, NPC, -558.994, -239.903, 0.000, 3.892, 0.000, 0.000, 26.680, 0.000, 3.714
5.650, 0, Ego, -509.034, -193.360, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.342
5.650, 1, NPC, -559.967, -240.809, 0.000, 3.892, 0.000, 0.000, 26.580, 0.000, 1.228
5.700, 0, Ego, -510.050, -194.307, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.028
5.700, 1, NPC, -560.936, -241.712, 0.000, 3.892, 0.000, 0.000, 26.480, 0.000, 5.011
5.750, 0, Ego, -511.067, -195.254, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.996
5.750, 1, NPC, -561.901, -242.611, 0.000, 3.892, 0.000, 0.000, 26.380, 0.000, 2.496
5.800, 0, Ego, -512.083, -196.201, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.682
5.800, 1, NPC, -562.862, -243.506, 0.000, 3.892, 0.000, 0.000, 26.280, 0.000, 6.251
5.850, 0, Ego, -513.099, -197.147, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 5.650
5.850, 1, NPC, -563.820, -244.399, 0.000, 3.892, 0.000, 0.000, 26.180, 0.000, 3.707
5.900, 0, Ego, -514.116, -198.094, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 3.336
5.900, 1, NPC, -564.774, -245.287, 0.000, 3.892, 0.000, 0.000, 26.080, 0.000, 1.150
5.950, 0, Ego, -515.132, -199.041, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 1.021
5.950, 1, NPC, -565.724, -246.173, 0.000, 3.892, 0.000, 0.000, 25.980, 0.000, 4.861
6.000, 0, Ego, -516.148, -199.988, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.990
6.000, 1, NPC, -566.671, -247.055, 0.000, 3.892, 0.000, 0.000, 25.880, 0.000, 2.275
6.050, 0, Ego, -517.164, -200.935, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 2.675
6.050, 1, NPC, -567.614, -247.934, 0.000, 3.892, 0.000, 0.000, 25.780, 0.000, 5.958
6.100, 0, Ego, -518.181, -201.881, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 0.360
6.100, 1, NPC, -568.554, -248.809, 0.000, 3.892, 0.000, 0.000, 25.680, 0.000, 3.344
6.150, 0, Ego, -519.197, -202.828, 0.000, 3.892, 0.000, 0.000, 27.780, 0.000, 4.329
6.150, 1, NPC, -569.490, -249.681, 0.000, 3.892, 0.000, 0.000, 25.580, 0.000, 0.715
